node_id,pod_id,cpu_usage,disk_usage,memory_usage,network_in(MB/sec),network_out(MB/sec),node_status,pod_count,node_failure,name_space,cpu_usage_pod,memory_usage_pod,restart_count,pod_status,pod_scheduled_latency(ms),pod_failure,service_name,network_latency,packet_loss(%),api_request_count,api_error_rate(%),network_issue,log_message,event_type,event_reason,service_disruption,timestamp,total_usage
5,2,0.3173173173173173,0.721442885771543,0.6900000000000001,0.752,0.201,2,0.2,True,10,0.08708708708708708,0.06733668341708543,0.2,2,0.06814770339237466,False,8,0.15503100620124025,0.17,0.5774619695756604,0.5981963927855711,False,8,3,34,False,236,1.7287602030888602
0,28,0.8458458458458458,0.9969939879759518,0.645,0.073,0.195,2,0.52,True,5,0.8678678678678678,0.27839195979899495,0.0,8,0.02681877314119884,True,10,0.6753350670134027,0.96,0.23738991192954362,0.2605210420841683,False,10,15,32,True,303,2.4878398338217975
5,17,0.6566566566566567,0.5541082164328657,0.843,0.89,0.365,1,0.24,True,11,0.5355355355355356,0.20502512562814074,0.1,9,0.21765235664965477,False,0,0.6835367073414683,0.21000000000000002,0.27261809447558044,0.06613226452905811,False,13,1,30,False,275,2.0537648730895226
0,28,0.17117117117117114,0.4639278557114228,0.084,0.42,0.38200000000000006,0,0.74,False,1,0.7907907907907907,0.6090452261306532,0.9,2,0.4104873411387972,False,13,0.7263452690538108,0.0,0.5614491593274619,0.594188376753507,False,10,11,27,False,215,0.719099026882594
0,21,0.17017017017017017,0.3256513026052104,0.151,0.174,0.003,1,0.52,True,7,0.8478478478478478,0.5266331658291457,0.5,10,0.741819273491444,False,4,0.6363272654530907,0.11000000000000001,0.14411529223378702,0.29659318637274545,True,3,23,36,False,184,0.6468214727753805
5,11,0.15515515515515516,0.025050100200400802,0.5920000000000001,0.958,0.161,0,0.28,False,8,0.8078078078078078,0.6592964824120602,0.5,10,0.0495346742719904,True,11,0.0034006801360272052,0.48,0.47017614091273013,0.2885771543086172,True,15,19,35,True,245,0.772205255355556
3,11,0.4824824824824825,0.6673346693386772,0.026000000000000002,0.196,0.44700000000000006,0,0.8200000000000001,True,16,0.30130130130130134,0.9316582914572864,0.5,7,0.0949664765335735,True,13,0.6555311062212442,0.96,0.11349079263410729,0.5831663326653307,False,16,22,5,False,236,1.1758171518211598
2,8,0.5395395395395396,0.405811623246493,0.8320000000000001,0.334,0.127,2,0.4,True,8,0.15515515515515516,0.9155778894472361,1.0,8,0.19533673571500051,False,16,0.47529505901180236,0.45999999999999996,0.8662930344275419,0.012024048096192385,True,4,14,18,False,341,1.7773511627860326
4,15,0.6676676676676676,0.751503006012024,0.21,0.249,0.18600000000000003,2,0.48,False,1,0.049049049049049054,0.949748743718593,0.2,2,0.23286300410287203,True,19,0.9601920384076815,0.42000000000000004,0.9553642914331464,0.3547094188376753,True,22,15,29,False,126,1.6291706736796916
5,33,0.16816816816816815,0.1973947895791583,0.628,0.8940000000000001,0.44,0,0.1,False,5,0.25225225225225223,0.949748743718593,0.5,3,0.41729210447313125,False,3,0.7921584316863373,0.5700000000000001,0.3740992794235388,0.16833667334669336,True,14,10,22,True,259,0.9935629577473264
0,16,0.5305305305305306,0.9018036072144289,0.166,0.608,0.91,1,0.02,False,10,0.6516516516516516,0.2030150753768844,0.9,4,0.971279895927149,True,12,0.5673134626925386,0.48,0.9811849479583665,0.05811623246492986,True,15,11,18,True,120,1.5983341377449594
2,21,0.5435435435435435,0.8306613226452905,0.9670000000000001,0.429,0.456,0,0.08,True,6,0.2802802802802803,0.05829145728643216,0.5,1,0.43100170119083364,False,4,0.3646729345869174,0.7200000000000001,0.5040032025620496,0.283567134268537,True,20,7,26,True,289,2.3412048661888343
2,18,0.11211211211211211,0.125250501002004,0.662,0.461,0.091,1,0.98,True,8,0.47347347347347346,0.671356783919598,1.0,3,0.03512458721104774,False,7,0.04620924184836968,0.30000000000000004,0.8971176941553242,0.5260521042084169,True,6,4,11,False,325,0.8993626131141161
0,2,0.6416416416416417,0.19939879759519039,0.897,0.378,0.259,0,0.24,False,12,0.06106106106106106,0.5718592964824121,1.0,1,0.5293705593915742,False,1,0.6657331466293259,0.27999999999999997,0.921136909527622,0.040080160320641274,True,16,10,22,False,117,1.738040439236832
3,13,0.6786786786786787,0.938877755511022,0.272,0.063,0.8959999999999999,1,0.8,False,3,0.2972972972972973,0.03819095477386935,0.4,5,0.5471830281196838,True,5,0.6941388277655531,0.53,0.2107686148919135,0.8056112224448898,False,23,19,14,False,315,1.8895564341897009
1,31,0.16216216216216217,0.3456913827655311,0.519,0.269,0.6829999999999999,1,0.56,True,2,0.3353353353353353,0.6964824120603015,0.1,2,0.6808766136295408,True,16,0.129625925185037,0.71,0.3740992794235388,0.5090180360721444,False,3,8,33,True,232,1.0268535449276932
2,11,0.8078078078078078,0.7204408817635269,0.358,0.698,0.22,2,0.3,False,4,0.03903903903903904,0.8984924623115577,0.4,10,0.5350745521865305,True,4,0.9759951990398079,0.77,0.5312249799839871,0.62625250501002,True,13,23,20,False,308,1.8862486895713348
2,22,0.4974974974974975,0.09919839679358716,0.179,0.556,0.22100000000000003,2,0.78,True,0,0.8798798798798799,0.6391959798994974,0.5,6,0.6376463524467127,False,19,0.7855571114222845,0.8300000000000001,0.09907926341072858,0.5761523046092185,True,17,11,12,False,325,0.7756958942910848
4,32,0.941941941941942,0.8316633266533066,0.5920000000000001,0.313,0.334,1,0.54,True,1,0.9039039039039038,0.9668341708542714,0.5,11,0.9041328930251177,False,16,0.7725545109021804,0.7200000000000001,0.40132105684547636,0.7705410821643287,False,14,16,34,False,100,2.3656052685952487
2,18,0.2922922922922923,0.845691382765531,0.49700000000000005,0.008,0.5810000000000001,2,0.06,True,15,0.5105105105105106,0.1979899497487437,0.4,2,0.3675572901030722,True,14,0.13682736547309463,0.37000000000000005,0.2864291433146517,0.29959919839679355,False,10,8,32,False,8,1.6349836750578235
0,13,0.23523523523523523,0.7084168336673347,0.17800000000000002,0.905,0.9390000000000001,0,0.8200000000000001,False,5,0.15715715715715714,0.6793969849246231,0.7000000000000001,9,0.9570699489642751,False,9,0.4958991798359672,0.08000000000000002,0.09947958366693355,0.5220440881763527,True,25,4,20,True,230,1.12165206890257
5,29,0.09909909909909909,0.27354709418837675,0.016,0.172,0.897,1,0.72,False,2,0.6836836836836836,0.564824120603015,0.1,0,0.7269088361853298,True,14,0.37167433486697343,0.35000000000000003,0.8805044035228181,0.48396793587174347,False,10,15,29,True,327,0.38864619328747585
3,32,0.4844844844844845,0.3987975951903807,0.11800000000000001,0.7070000000000001,0.574,0,0.64,True,3,0.6836836836836836,0.3718592964824121,0.6000000000000001,2,0.4630241168818173,True,10,0.27925585117023405,0.58,0.24279423538831063,0.8406813627254509,False,14,12,16,True,255,1.0012820796748652
3,21,0.8538538538538539,0.1933867735470942,0.6659999999999999,0.037000000000000005,0.322,0,0.1,False,6,0.5275275275275275,0.4542713567839196,0.8,7,0.9244471129790854,False,8,0.2594518903780756,0.87,0.9227381905524419,0.6342685370741483,False,3,23,25,True,330,1.713240627400948
0,18,0.7757757757757757,0.8166332665330661,0.88,0.941,0.6070000000000001,2,0.72,True,11,0.6836836836836836,0.29447236180904524,1.0,11,0.5139597718402882,False,10,0.3666733346669334,0.17,0.15472377902321857,0.22444889779559118,False,21,12,27,True,239,2.472409042308842
5,33,0.2522522522522523,0.15831663326653306,0.601,0.381,0.621,1,0.0,False,4,0.5925925925925927,0.07839195979899498,0.0,7,0.814370059041329,False,18,0.8551710342068414,0.61,0.08566853482786228,0.9599198396793588,False,16,23,39,False,201,1.0115688855187854
3,17,0.5925925925925926,0.1462925851703407,0.23399999999999999,0.314,0.721,2,0.72,False,2,0.28128128128128127,0.9286432160804019,0.0,10,0.0,False,15,0.841368273654731,0.48,0.6417133706965572,0.12224448897795591,False,25,15,13,False,326,0.9728851777629333
1,5,0.11111111111111109,0.7444889779559118,0.627,0.47600000000000003,0.805,2,0.78,True,9,0.036036036036036036,0.20100502512562815,0.6000000000000001,0,0.6828780146102272,True,5,0.5231046209241849,0.13999999999999999,0.9081265012009606,0.18336673346693386,False,21,16,19,False,193,1.4826000890670228
0,26,0.7517517517517518,0.017034068136272545,0.913,0.242,0.298,0,0.48,True,8,0.6886886886886886,0.4271356783919598,0.6000000000000001,6,0.6517562293605524,False,12,0.45189037807561516,0.34,0.04303442754203362,0.17535070140280562,False,7,16,37,False,305,1.6817858198880244
1,23,0.6806806806806807,0.38276553106212424,0.821,0.907,0.6659999999999999,0,0.48,True,2,0.2132132132132132,0.9216080402010051,0.4,6,0.04873411387971581,False,6,0.6953390678135628,0.7000000000000001,0.9649719775820655,0.7024048096192386,False,21,11,38,True,217,1.884446211742805
2,0,0.5725725725725725,0.657314629258517,0.7709999999999999,0.795,0.046,1,0.38,True,6,0.6826826826826827,0.808040201005025,0.0,3,0.1827279095366757,False,17,0.5467093418683737,0.42000000000000004,0.505004003202562,0.7264529058116233,False,12,4,0,True,75,2.0008872018310893
5,0,0.5805805805805806,0.05711422845691383,0.502,0.348,0.856,0,0.06,True,16,0.03703703703703704,0.985929648241206,0.9,0,0.5680976683678575,False,16,0.7843568713742749,0.16000000000000003,0.026621297037630103,0.6152304609218437,True,17,23,27,False,354,1.1396948090374943
0,25,0.3233233233233233,0.11322645290581161,0.92,0.6829999999999999,0.21300000000000002,2,0.74,False,3,0.39739739739739743,0.26532663316582916,0.0,7,0.022215550885619936,False,9,0.5973194638927786,0.27,0.5498398718975179,0.8266533066132264,False,2,21,7,False,173,1.356549776229135
0,4,0.7707707707707707,0.9539078156312626,0.614,0.032,0.848,2,0.9400000000000001,False,1,0.8678678678678678,0.7869346733668341,0.0,5,0.9878915240668469,False,6,0.8205641128225645,0.19,0.7431945556445155,0.5951903807615231,False,22,6,17,False,4,2.3386785864020334
5,14,0.6866866866866868,0.04509018036072144,0.055999999999999994,0.29300000000000004,0.841,1,0.34,False,1,0.6746746746746747,0.8271356783919598,0.8,6,0.9760832582807967,True,14,0.8655731146229245,0.36000000000000004,0.9689751801441152,0.904809619238477,True,21,1,25,False,339,0.7877768670474082
4,8,0.35735735735735735,0.8947895791583166,0.329,0.349,0.733,2,0.14,False,13,0.7907907907907907,0.24221105527638193,0.30000000000000004,7,0.7476233363354348,False,14,0.5231046209241849,0.58,0.41232986389111287,0.5350701402805611,False,25,19,32,False,123,1.5811469365156738
3,9,0.05305305305305306,0.9619238476953907,0.578,0.29300000000000004,0.7000000000000001,1,0.64,False,14,0.12312312312312312,0.9969849246231156,0.7000000000000001,3,0.10177123986790755,True,17,0.9679935987197439,0.34,0.4785828662930344,0.19639278557114226,False,25,11,34,True,177,1.5929769007484438
0,32,0.4714714714714715,0.2695390781563126,0.797,0.485,0.292,0,0.14,True,5,0.4964964964964965,0.7618090452261306,0.5,11,0.7079955969178426,False,7,0.9059811962392478,0.04000000000000001,0.882506004803843,0.5130260521042084,True,9,12,34,False,140,1.538010549627784
0,6,0.8408408408408408,0.6432865731462926,0.257,0.429,0.48,0,0.08,True,8,0.5165165165165165,0.2562814070351759,0.30000000000000004,2,0.03152206544581208,False,14,0.32986597319463895,0.55,0.1345076060848679,0.49599198396793587,False,23,15,16,False,157,1.741127413987133
0,33,0.3923923923923924,0.2895791583166333,0.36600000000000005,0.8170000000000001,0.30100000000000005,1,0.0,True,0,0.6636636636636636,0.2522613065326633,0.30000000000000004,6,0.9594716301410988,True,12,0.10342068413682737,0.77,0.965572457966373,0.09118236472945891,True,0,9,24,True,347,1.0479715507090257
1,30,0.16716716716716717,0.37374749498997994,0.015,0.044000000000000004,0.556,2,0.88,True,5,0.9939939939939939,0.9125628140703517,0.5,3,0.2077454217952567,True,5,0.2500500100020004,0.24,0.2736188951160929,0.9509018036072144,False,14,14,5,False,110,0.5559146621571471
2,32,0.012012012012012012,0.0871743486973948,0.841,0.615,0.731,2,0.46,False,9,0.5075075075075075,0.14874371859296484,0.4,5,0.019413589512658865,True,3,0.2764552910582116,0.22000000000000003,0.21997598078462768,0.48897795591182364,True,23,14,39,False,122,0.9401863607094068
0,31,0.9979979979979979,0.11623246492985972,0.605,0.303,0.871,1,0.98,False,3,0.8418418418418417,0.4,0.7000000000000001,2,0.22055438807165018,False,18,0.7781556311262252,0.30000000000000004,0.15852682145716573,0.8316633266533066,False,10,18,31,True,129,1.7192304629278574
1,33,0.8928928928928929,0.1963927855711423,0.6509999999999999,0.85,0.715,0,1.0,False,10,0.4114114114114114,0.41608040201005025,0.7000000000000001,1,0.32072450715500855,True,4,0.1806361272254451,0.17,0.3468775020016013,0.9849699398797596,False,28,6,6,True,209,1.740285678464035
1,28,0.2702702702702703,0.6953907815631262,0.878,0.17800000000000002,0.547,2,0.8,True,2,0.3283283283283283,0.10251256281407035,0.5,0,0.23466426498548987,False,11,0.0690138027605521,0.03,0.8975180144115291,0.5440881763527055,False,25,1,18,False,195,1.8436610518333965
3,29,0.5085085085085085,0.0811623246492986,0.9620000000000001,0.76,0.595,2,0.28,True,6,0.4974974974974975,0.9618090452261306,0.1,5,0.37556289402581816,True,18,0.053610722144428885,0.6200000000000001,0.5698558847077662,0.48797595190380755,False,9,8,6,True,132,1.551670833157807
0,0,0.31531531531531537,0.5350701402805611,0.23199999999999998,0.17300000000000001,0.315,1,0.58,True,12,0.6266266266266266,0.7939698492462312,0.9,6,0.852696887821475,False,11,0.4270854170834167,0.63,0.2846277021617294,0.2655310621242485,True,6,9,35,True,352,1.0823854555958765
1,17,0.29529529529529536,0.9679358717434869,0.647,0.162,0.677,0,0.18,False,1,0.3103103103103103,0.542713567839196,0.9,4,0.10497348143700591,True,16,0.4596919383876776,0.8500000000000001,0.19255404323458766,0.5641282565130261,True,11,11,10,False,354,1.9102311670387824
3,10,0.23423423423423423,0.9258517034068136,0.22100000000000003,0.975,0.193,2,0.8,True,16,0.28228228228228225,0.9025125628140703,0.0,6,0.38717101971379975,False,18,0.9851970394078816,0.81,0.7896317053642913,0.8937875751503006,True,16,2,34,True,242,1.3810859376410478
5,21,0.4494494494494495,0.1743486973947896,0.8520000000000001,0.18600000000000003,0.271,1,0.16,True,11,0.37537537537537535,0.14170854271356786,0.0,4,0.03782647853497449,False,17,0.6659331866373274,0.9400000000000001,0.3674939951961569,0.09519038076152304,True,15,17,12,False,312,1.4757981468442392
2,16,0.06206206206206206,0.35070140280561124,0.071,0.435,0.27899999999999997,0,0.0,False,2,0.6186186186186186,0.6110552763819095,0.1,9,0.35945161613129195,True,13,0.35047009401880375,0.6000000000000001,0.27822257806244993,0.5901803607214429,False,7,7,3,False,260,0.4837634648676733
1,24,0.48348348348348347,0.14529058116232463,0.755,0.455,0.978,2,0.74,False,1,0.27127127127127126,0.8994974874371859,0.8,8,0.659061342940058,False,6,0.10742148429685938,0.9,0.6200960768614892,0.6923847695390782,True,12,22,37,True,162,1.383774064645808
1,18,0.3513513513513514,0.48196392785571135,0.8240000000000001,0.219,0.951,0,1.0,True,12,0.18018018018018017,0.9175879396984924,0.4,3,0.596317422195537,True,0,0.20804160832166432,0.29,0.033226581265012003,0.5841683366733467,False,11,8,39,True,328,1.657315279207063
3,20,0.9919919919919921,0.5070140280561122,0.988,0.263,0.821,2,0.1,True,0,0.2652652652652653,0.5045226130653265,0.30000000000000004,11,0.11297908535975183,True,3,0.4500900180036007,0.13999999999999999,0.1589271417133707,0.8887775551102204,False,27,11,21,True,98,2.4870060200481046
5,32,0.8678678678678678,0.21442885771543085,0.21300000000000002,0.9740000000000001,0.44700000000000006,2,0.62,False,1,0.47347347347347346,0.12160804020100503,0.1,8,0.4045832082457721,False,15,0.3984796959391878,0.30000000000000004,0.227582065652522,0.6943887775551103,False,14,13,1,True,253,1.2952967255832988
3,32,0.2942942942942943,0.8517034068136272,0.36100000000000004,0.9209999999999999,0.41500000000000004,2,0.8,True,6,0.06806806806806806,0.7889447236180904,0.2,11,0.4897428199739819,True,2,0.9905981196239247,0.96,0.1699359487590072,0.9949899799599199,False,15,6,16,False,216,1.5069977011079216
4,5,0.008008008008008008,0.3366733466933867,0.17300000000000001,0.669,0.062000000000000006,2,0.22,True,0,0.8368368368368367,0.3899497487437186,0.5,2,0.8230761533073152,True,11,0.847369473894779,0.03,0.5510408326661328,0.26152304609218435,False,23,2,0,True,234,0.5176813547013948
3,22,0.976976976976977,0.6683366733466934,0.167,0.451,0.743,1,0.1,False,7,0.6856856856856857,0.6381909547738693,0.5,6,0.7365155608926249,True,16,0.03920784156831367,0.27,0.8598879103282625,0.2545090180360721,True,17,10,23,True,37,1.8123136503236705
1,22,0.15815815815815815,0.844689378757515,0.039,0.026000000000000002,0.633,2,0.36,False,16,0.4984984984984985,0.21306532663316582,0.5,1,0.7033923746622637,True,1,0.5149029805961192,0.82,0.009207365892714172,0.8346693386773548,False,6,17,7,False,303,1.0418475369156732
5,0,0.3753753753753754,0.026052104208416832,0.6020000000000001,0.65,0.425,0,0.06,False,11,0.13513513513513514,0.7678391959798994,0.7000000000000001,1,0.05693985790053038,False,5,0.5077015403080616,0.97,0.3224579663730985,0.7995991983967937,False,10,15,18,False,49,1.0034274795837923
2,13,0.10710710710710711,0.6673346693386772,0.44,0.66,0.36200000000000004,1,0.16,False,15,0.4164164164164164,0.6743718592964824,0.9,2,0.15000500350245172,True,16,0.5239047809561912,0.5900000000000001,0.36709367493995193,0.7715430861723447,False,9,4,29,True,61,1.2144417764457844
2,10,0.8598598598598599,0.48096192384769537,0.626,0.961,0.327,1,0.12,False,17,0.3243243243243243,0.05628140703517588,0.9,10,0.9702791954368059,False,15,0.47829565913182637,0.32000000000000006,0.16933546837469976,0.8036072144288577,True,26,9,16,False,74,1.9668217837075552
5,13,0.5715715715715716,0.7354709418837675,0.522,0.536,0.7070000000000001,2,0.6,False,14,0.25625625625625625,0.2804020100502513,0.2,6,0.22085459821875317,True,11,0.9783956791358273,0.15000000000000002,0.5960768614891913,0.7895791583166334,False,16,0,22,True,35,1.8290425134553392
0,3,0.24824824824824823,0.049098196392785565,0.626,0.04,0.392,1,0.92,True,0,0.8788788788788788,0.7246231155778894,0.4,2,0.713699589712799,True,14,0.47529505901180236,0.54,0.692353883106485,0.2695390781563126,False,28,5,0,False,94,0.9233464446410338
2,19,0.2362362362362362,0.4228456913827655,0.49100000000000005,0.693,0.272,1,0.74,True,6,0.03703703703703704,0.20603015075376885,0.1,6,0.21374962473731615,False,15,0.637127425485097,0.8900000000000001,0.5864691753402721,0.47194388777555113,False,2,15,13,False,325,1.1500819276190017
3,6,0.8268268268268268,0.4308617234468938,0.292,0.5820000000000001,0.629,1,0.16,False,11,0.06006006006006006,0.5839195979899496,0.5,10,0.06014209946962875,True,0,0.9673934786957392,0.03,0.8795036028823058,0.9929859719438878,False,15,21,39,True,51,1.5496885502737205
3,6,0.6386386386386387,0.7294589178356713,0.473,0.21600000000000003,0.37,0,0.44,False,10,0.8748748748748749,0.7597989949748744,0.8,1,0.9976983888722106,True,7,0.7013402680536107,0.77,0.9175340272217773,0.908817635270541,True,28,6,12,True,149,1.8410975564743097
4,29,0.1081081081081081,0.7775551102204408,0.23500000000000001,0.8170000000000001,0.9550000000000001,0,0.68,False,4,0.14414414414414414,0.4261306532663317,1.0,5,0.778845191634144,True,19,0.16543308661732348,0.6000000000000001,0.5148118494795836,0.7665330661322645,True,3,15,17,False,177,1.120663218328549
1,0,0.903903903903904,0.39679358717434865,0.623,0.01,0.644,0,0.88,False,10,0.28228228228228225,0.7065326633165828,0.8,8,0.8331832282597819,False,12,0.5471094218843768,0.11000000000000001,0.938150520416333,0.26152304609218435,False,17,14,14,False,26,1.9236974910782527
4,12,0.36236236236236236,0.028056112224448898,0.177,0.5970000000000001,0.728,1,0.44,False,9,0.4564564564564565,0.03517587939698493,1.0,10,0.919043330331232,False,15,0.7745549109821964,0.21000000000000002,0.6537229783827061,0.6152304609218437,False,25,15,36,False,91,0.5674184745868113
3,20,0.5905905905905906,0.249498997995992,0.114,0.451,0.624,0,0.0,False,15,0.3913913913913914,0.8673366834170854,0.9,2,0.5482837986590614,False,14,0.9659931986397279,0.09000000000000001,0.38811048839071255,0.22244488977955912,False,16,7,7,False,323,0.9540895885865825
4,26,0.48348348348348347,0.782565130260521,0.41700000000000004,0.126,0.094,1,0.0,True,8,0.39239239239239243,0.650251256281407,0.5,8,0.5262683878715101,True,9,0.8239647929585917,0.34,0.5610488390712569,0.8917835671342685,False,20,16,32,False,88,1.6830486137440044
5,20,0.9049049049049049,0.21342685370741482,0.971,0.099,0.913,0,0.78,True,16,0.7267267267267267,0.13869346733668342,0.1,2,0.2335634944461123,True,13,0.4184836967393478,0.6900000000000001,0.8478783026421136,0.03507014028056112,False,14,16,28,True,175,2.0893317586123197
3,18,0.22922922922922923,0.3156312625250501,0.069,0.387,0.19100000000000003,1,0.84,True,17,0.985985985985986,0.68643216080402,0.8,3,0.3900730511357951,True,19,0.21864372874574914,0.82,0.760408326661329,0.13326653306613226,False,5,23,16,False,15,0.6138604917542794
1,17,0.14314314314314314,0.0531062124248497,0.8079999999999999,0.302,0.5720000000000001,0,0.84,False,6,0.7497497497497498,0.06231155778894473,0.6000000000000001,9,0.6066246372460723,True,0,0.45329065813162633,0.8900000000000001,0.5122097678142513,0.22444889779559118,False,3,4,25,False,349,1.0042493555679928
2,23,0.8418418418418419,0.5691382765531062,0.633,0.8190000000000001,0.061,0,0.38,False,16,0.7047047047047048,0.5356783919597989,0.0,9,0.08696087261082758,False,18,0.014002800560112022,0.66,0.810648518815052,0.17535070140280562,False,0,20,12,False,226,2.043980118394948
2,14,0.45245245245245247,0.11723446893787574,0.335,0.9259999999999999,0.14,2,0.08,True,12,0.4444444444444444,0.08542713567839195,0.5,10,0.17512258581006707,True,17,0.8339667933586717,0.020000000000000004,0.017814251401120897,0.46492985971943884,False,11,22,0,True,120,0.9046869213903281
1,6,0.6416416416416417,0.8166332665330661,0.6659999999999999,0.401,0.876,1,0.02,True,17,0.23523523523523523,0.5105527638190954,0.9,0,0.7693385369758832,False,16,0.26905381076215246,0.17,0.261208967173739,0.2595190380761523,False,26,0,27,True,356,2.1242749081747077
5,26,0.5615615615615616,0.9058116232464929,0.12300000000000001,0.593,0.603,0,0.9400000000000001,False,3,0.5585585585585585,0.9407035175879397,0.6000000000000001,3,0.06884819373561493,False,17,0.33186637327465496,0.82,0.22858286629303443,0.22444889779559118,False,11,10,30,False,61,1.5903731848080545
5,14,0.8488488488488489,0.058116232464929855,0.413,0.6759999999999999,0.772,0,0.42,True,16,0.06606606606606606,0.785929648241206,0.2,4,0.5866106274392074,False,6,0.12882576515303062,0.5,0.9159327461969574,0.3106212424849699,False,20,16,16,False,86,1.3199650813137787
4,2,0.1951951951951952,0.1432865731462926,0.716,0.385,0.436,1,0.42,True,9,0.21121121121121122,0.9758793969849245,0.8,2,0.8178725107575303,False,3,0.5179035807161432,0.49000000000000005,0.15972778222578063,0.5290581162324649,False,10,14,4,True,65,1.0544817683414878
4,7,0.42442442442442446,0.3456913827655311,0.34500000000000003,0.8940000000000001,0.136,0,0.68,True,4,0.8938938938938938,0.42512562814070354,0.1,5,0.8093665565896128,False,1,0.12062412482496498,0.52,0.6080864691753401,0.6733466933867736,False,20,6,0,False,262,1.1151158071899556
5,27,0.42342342342342343,0.7454909819639277,0.9500000000000001,0.768,0.726,1,0.38,False,7,0.8028028028028028,0.5266331658291457,0.5,6,0.8957270089062344,True,9,0.7831566313262652,0.71,0.46257005604483586,0.8386773547094188,False,3,2,1,False,331,2.1189144053873514
0,7,0.6646646646646647,0.45290581162324645,0.881,0.011000000000000001,0.499,0,0.28,True,6,0.3093093093093093,0.3206030150753769,0.1,11,0.6916841789252477,True,17,0.11102220444088817,0.6000000000000001,0.04843875100080063,0.06913827655310621,False,14,18,2,True,60,1.998570476287911
5,22,0.7637637637637639,0.249498997995992,0.358,0.146,0.647,0,0.0,True,13,0.996996996996997,0.7407035175879397,1.0,2,0.9229460622435706,False,9,0.9749949989997999,0.75,0.03382706164931945,0.23547094188376755,False,26,10,18,True,49,1.371262761759756
1,0,0.18418418418418417,0.9048096192384769,0.8340000000000001,0.741,0.8790000000000001,2,0.62,True,1,0.32132132132132135,0.05025125628140704,0.6000000000000001,8,0.13839687781447013,False,8,0.5947189437887578,0.9800000000000001,0.3108486789431545,0.8987975951903807,True,16,6,21,False,56,1.9229938034226612
2,19,0.18318318318318316,0.2775551102204409,0.665,0.22399999999999998,0.38200000000000006,2,0.92,False,14,0.28128128128128127,0.3668341708542714,0.2,1,0.16801761232863005,False,1,0.4836967393478696,0.9300000000000002,0.34587670136108883,0.8587174348697395,False,5,2,17,False,40,1.1257382934036242
0,7,0.3033033033033033,0.6583166332665331,0.321,0.053,0.608,2,0.54,True,10,0.03703703703703704,0.5507537688442211,1.0,6,0.14680276193335337,False,7,0.044608921784356874,0.97,0.332666132906325,0.4749498997995992,False,1,20,21,True,158,1.2826199365698363
3,8,0.35735735735735735,0.38877755511022044,0.8300000000000001,0.383,0.079,1,0.0,False,7,0.13013013013013014,0.4201005025125628,0.5,11,0.27459221455018523,False,17,0.29425885177035405,0.17,0.5774619695756604,0.6503006012024048,True,3,12,27,False,26,1.5761349124675779
4,5,0.40440440440440445,0.7124248496993988,0.35100000000000003,0.102,0.517,1,0.38,False,1,0.12512512512512514,0.857286432160804,0.4,11,0.4813369358550986,False,5,0.7509501900380076,0.44000000000000006,0.6547237790232184,0.4318637274549098,False,3,16,18,True,170,1.4678292541038034
2,0,0.958958958958959,0.2975951903807615,0.951,0.45799999999999996,0.6459999999999999,0,0.36,True,15,0.6476476476476477,0.6371859296482412,0.6000000000000001,11,0.5943160212148505,True,7,0.3500700140028006,0.020000000000000004,0.7243795036028822,0.68436873747495,True,15,5,20,True,176,2.2075541493397206
3,3,0.6316316316316317,0.9008016032064128,0.8079999999999999,0.853,0.047,1,0.04,False,4,0.9039039039039038,0.4482412060301507,0.5,10,0.05944160912638848,False,16,0.6357271454290858,0.30000000000000004,0.47237790232185745,0.09719438877755511,True,1,21,17,True,149,2.3404332348380446
4,17,0.981981981981982,0.910821643286573,0.17,0.53,0.812,2,0.36,False,5,0.5625625625625625,0.8432160804020099,0.2,10,0.6647653357350145,False,7,0.9711942388477696,0.45,0.7137710168134507,0.41482965931863724,True,9,22,9,False,112,2.062803625268555
0,6,0.09409409409409408,0.7985971943887776,0.996,0.039,0.779,0,0.54,False,13,0.42542542542542544,0.8834170854271356,0.9,4,0.16821775242669873,True,1,0.43528705741148227,0.43,0.3837069655724579,0.7154308617234469,False,2,14,21,True,113,1.8886912884828715
4,11,0.37737737737737737,0.8106212424849698,0.797,0.851,0.608,0,0.88,True,8,0.9259259259259259,0.05628140703517588,0.4,6,0.9236465525868109,True,9,0.38967793558711744,0.58,0.45736589271417133,0.7124248496993989,False,10,15,29,False,247,1.9849986198623473
1,33,0.7047047047047047,0.7374749498997996,0.06,0.33899999999999997,0.098,0,0.16,False,15,0.4494494494494494,0.24221105527638193,0.8,8,0.967877514259982,False,17,0.9865973194638927,0.06999999999999999,0.892113690952762,0.5951903807615231,False,25,23,0,True,35,1.5021796546045043
1,14,0.19919919919919918,0.3537074148296593,0.645,0.8690000000000001,0.7640000000000001,2,0.32,False,6,0.8908908908908909,0.5396984924623115,0.7000000000000001,7,0.8101671169818874,False,8,0.7485497099419883,0.19,0.08646917534027222,0.9128256513026053,False,23,10,23,True,55,1.1979066140288586
2,14,0.5285285285285285,0.9719438877755511,0.391,0.823,0.9209999999999999,0,0.68,False,7,0.5465465465465466,0.7306532663316583,0.0,6,0.3809666766736716,True,7,0.9805961192238447,0.06,0.09967974379503602,0.5511022044088176,True,5,19,22,True,106,1.8914724163040795
